test_case,metric_type,best_0,best_1,best_2,best_3,best_4,best_5
99,SA,0.557433,0.5388888732534155,0.5388888732534155,0.5388888732534155,0.5388888732534155,0.5388888732534155
100,Avg,-2173404.071277372,-2172908.968089739,-2172908.968089739,-2172908.968089739,-2172908.968089739,-2172908.968089739
100,SA,0.420764,0.4100433465801061,0.4100433465801061,0.4100433465801061,0.4100433465801061,0.4100433465801061
101,Avg,1164478.478441972,1164223.1873324097,1164223.1873324097,1164223.1873324097,1164223.1873324097,1164223.1873324097
101,SA,0.70728,0.6950335639930566,0.6950335639930566,0.6950335639930566,0.6950335639930566,0.6950335639930566
102,Avg,807141.9347996226,803223.8211772771,803223.8211772771,803223.8211772771,803223.8211772771,803223.8211772771
102,SA,0.755469,0.7549066844382727,0.7549066844382727,0.7549066844382727,0.7549066844382727,0.7549066844382727
103,Avg,960162.6951654808,959087.0954634568,959087.0954634568,959087.0954634568,959087.0954634568,959087.0954634568
103,SA,0.770062,0.7792591025389389,0.7792591025389389,0.7792591025389389,0.7792591025389389,0.7792591025389389
104,Avg,2256492.35026992,2255867.142827237,2255867.142827237,2255867.142827237,2255867.142827237,2255867.142827237
104,SA,0.808583,0.8246508271014023,0.8246508271014023,0.8246508271014023,0.8246508271014023,0.8246508271014023
105,Avg,2273094.7541101617,2266798.730583302,2266798.730583302,2266798.730583302,2266798.730583302,2266798.730583302
105,SA,0.779109,0.7813249708240665,0.7813249708240665,0.7813249708240665,0.7813249708240665,0.7813249708240665
106,Avg,-588989.964211022,-587611.7570675471,-587611.7570675471,-587611.7570675471,-587611.7570675471,-587611.7570675471
106,SA,0.440812,0.4292595843925412,0.4292595843925412,0.4292595843925412,0.4292595843925412,0.4292595843925412
107,Avg,1161553.2056060496,1164216.75302893,1164216.75302893,1164216.75302893,1164216.75302893,1164216.75302893
107,SA,0.664975,0.6489007190661265,0.6489007190661265,0.6489007190661265,0.6489007190661265,0.6489007190661265
108,Avg,247849.18748651116,248279.47584950828,248279.47584950828,248279.47584950828,248279.47584950828,248279.47584950828
108,SA,0.713756,0.7013645703266549,0.7013645703266549,0.7013645703266549,0.7013645703266549,0.7013645703266549
109,Avg,294016.72293570545,291492.205918665,291492.205918665,291492.205918665,291492.205918665,291492.205918665
109,SA,0.891785,0.904791516318198,0.904791516318198,0.904791516318198,0.904791516318198,0.904791516318198
110,Avg,-2565781.296986744,-2571844.8100262843,-2571844.8100262843,-2571844.8100262843,-2571844.8100262843,-2571844.8100262843
110,SA,0.397178,0.3924617060584666,0.3924617060584666,0.3924617060584666,0.3924617060584666,0.3924617060584666
111,Avg,261530.8474872514,261934.79403808468,261934.79403808468,261934.79403808468,261934.79403808468,261934.79403808468
111,SA,0.553836,0.5470630483497972,0.5470630483497972,0.5470630483497972,0.5470630483497972,0.5470630483497972
112,Avg,-618310.4788128018,-613295.2652721199,-613295.2652721199,-613295.2652721199,-613295.2652721199,-613295.2652721199
112,SA,0.552579,0.542872350174926,0.542872350174926,0.542872350174926,0.542872350174926,0.542872350174926
113,Avg,205338.0372289093,213545.0219559869,213545.0219559869,213545.0219559869,213545.0219559869,213545.0219559869
113,SA,0.659192,0.6701171650531962,0.6701171650531962,0.6701171650531962,0.6701171650531962,0.6701171650531962
114,Avg,438626.12720722414,436918.8612152932,436918.8612152932,436918.8612152932,436918.8612152932,436918.8612152932
114,SA,0.692418,0.6920700942758161,0.6920700942758161,0.6920700942758161,0.6920700942758161,0.6920700942758161
115,Avg,5963214.25070074,5964584.055130831,5964584.055130831,5964584.055130831,5964584.055130831,5964584.055130831
115,SA,0.592226,0.5941353315168747,0.5941353315168747,0.5941353315168747,0.5941353315168747,0.5941353315168747
116,Avg,13786377.87183063,13773891.604702368,13773891.604702368,13773891.604702368,13773891.604702368,13773891.604702368
116,SA,0.970944,0.9734155286725829,0.9734155286725829,0.9734155286725829,0.9734155286725829,0.9734155286725829
117,Avg,-1870002.96155614,-1872491.5747818432,-1872491.5747818432,-1872491.5747818432,-1872491.5747818432,-1872491.5747818432
117,SA,0.424541,0.4227109478328196,0.4227109478328196,0.4227109478328196,0.4227109478328196,0.4227109478328196
118,Avg,857181.4953049198,875515.6069967953,875515.6069967953,875515.6069967953,875515.6069967953,875515.6069967953
